timestamp,image_name,vehicle_count
23-12-2025 13:27,img1.jpg,7
23-12-2025 13:27,img2.jpg,12
23-12-2025 13:27,img3.jpg,9
23-12-2025 13:27,img4.jpg,10
23-12-2025 13:41,img1.jpg,7
23-12-2025 13:41,img2.jpg,12
23-12-2025 13:41,img3.jpg,9
23-12-2025 13:41,img4.jpg,10
23-12-2025 13:42,img1.jpg,7
23-12-2025 13:43,img2.jpg,12
23-12-2025 13:43,img3.jpg,9
23-12-2025 13:43,img4.jpg,10
